SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,NBA_FANTASY_PTS,DD2,TD3,TEAM_COUNT,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,POSS
2025-26,1628978,Donte DiVincenzo,1610612750,MIN,29.0,82,30.41508130081301,4.134146341463414,10.182926829268293,2.975609756097561,7.853658536585366,0.9512195121951219,1.2804878048780488,0.8170731707317073,3.2804878048780486,4.097560975609756,3.817073170731707,1.4390243902439024,1.2682926829268293,0.4146341463414634,0.18292682926829268,2.402439024390244,1.475609756097561,12.195121951219512,26.447560975609754,0.012195121951219513,0.0,1,0.164,2.65,23.9,0.026,0.1,0.064,9.0,0.552,0.567,0.164,102.07,0.084,64.70731707317073
2025-26,1627827,Dorian Finney-Smith,1610612745,HOU,33.0,37,16.765180180180177,1.1891891891891893,3.5675675675675675,0.7297297297297297,2.7027027027027026,0.21621621621621623,0.24324324324324326,0.9459459459459459,1.5675675675675675,2.5135135135135136,0.972972972972973,0.5945945945945946,0.43243243243243246,0.16216216216216217,0.16216216216216217,1.6486486486486487,0.24324324324324326,3.324324324324324,8.98918918918919,0.0,0.0,1,0.078,1.64,18.6,0.054,0.087,0.071,11.3,0.436,0.452,0.104,99.32,0.034,34.5945945945946
2025-26,203926,Doug McDermott,1610612758,SAC,34.0,29,15.144770114942528,1.8620689655172413,4.793103448275862,1.6551724137931034,4.241379310344827,0.27586206896551724,0.3103448275862069,0.2413793103448276,1.0344827586206897,1.2758620689655173,0.7586206896551724,0.4482758620689655,0.20689655172413793,0.13793103448275862,0.034482758620689655,0.9655172413793104,0.1724137931034483,5.655172413793103,8.910344827586206,0.0,0.0,1,0.073,1.69,12.4,0.014,0.068,0.04,7.3,0.561,0.574,0.146,101.48,0.055,32.03448275862069
2025-26,1642962,Drake Powell,1610612751,BKN,20.0,63,20.944656084656085,2.2857142857142856,5.682539682539683,0.8095238095238095,2.888888888888889,1.0952380952380953,1.2222222222222223,0.3333333333333333,1.4285714285714286,1.7619047619047619,1.4444444444444444,0.9523809523809523,0.5714285714285714,0.2222222222222222,0.4126984126984127,1.4126984126984128,0.7936507936507936,6.476190476190476,12.185714285714287,0.0,0.0,1,0.113,1.52,16.8,0.016,0.07,0.042,11.0,0.473,0.521,0.149,98.56,0.053,42.92063492063492
2025-26,203110,Draymond Green,1610612744,GSW,36.0,68,27.483651960784314,3.014705882352941,7.220588235294118,1.4852941176470589,4.5588235294117645,0.8676470588235294,1.2352941176470589,0.8088235294117647,4.705882352941177,5.514705882352941,5.529411764705882,2.661764705882353,0.8970588235294118,0.6176470588235294,0.23529411764705882,2.8970588235294117,1.6470588235294117,8.382352941176471,25.176470588235293,0.029411764705882353,0.0,1,0.278,2.08,34.7,0.029,0.168,0.098,16.7,0.52,0.54,0.158,101.72,0.084,58.470588235294116
2025-26,1629234,Drew Eubanks,1610612758,SAC,29.0,42,13.149285714285714,2.2142857142857144,3.7142857142857144,0.023809523809523808,0.16666666666666666,0.7619047619047619,1.3571428571428572,0.9285714285714286,2.0952380952380953,3.0238095238095237,0.4523809523809524,0.7142857142857143,0.35714285714285715,0.6190476190476191,0.2619047619047619,1.3571428571428572,1.2142857142857142,5.214285714285714,11.735714285714286,0.023809523809523808,0.0,1,0.052,0.63,8.3,0.069,0.154,0.112,13.0,0.599,0.605,0.161,102.17,0.082,27.738095238095237
2025-26,1641809,Drew Peterson,1610612766,CHA,26.0,6,10.711388888888889,0.3333333333333333,2.6666666666666665,0.0,2.0,0.16666666666666666,0.3333333333333333,0.5,1.0,1.5,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,0.5,0.5,0.8333333333333334,5.133333333333334,0.0,0.0,1,0.044,0.0,10.5,0.041,0.107,0.069,0.0,0.125,0.148,0.108,97.84,0.0,21.833333333333332
2025-26,1631166,Drew Timme,1610612747,LAL,25.0,27,8.70672839506173,1.4074074074074074,2.4444444444444446,0.4074074074074074,0.9259259259259259,0.18518518518518517,0.3333333333333333,0.37037037037037035,0.8518518518518519,1.2222222222222223,0.8518518518518519,0.48148148148148145,0.2222222222222222,0.0,0.14814814814814814,0.7407407407407407,0.37037037037037035,3.4074074074074074,6.337037037037037,0.0,0.0,1,0.145,1.77,21.7,0.047,0.093,0.072,12.3,0.659,0.658,0.155,97.7,0.084,17.88888888888889
2025-26,1630696,Dru Smith,1610612748,MIA,28.0,70,16.304404761904763,1.9285714285714286,4.642857142857143,0.5428571428571428,1.8428571428571427,1.2428571428571429,1.5,0.8857142857142857,1.5857142857142856,2.4714285714285715,2.5714285714285716,0.7857142857142857,1.4285714285714286,0.3,0.44285714285714284,1.5571428571428572,1.2714285714285714,5.642857142857143,16.865714285714283,0.0,0.0,1,0.214,3.27,29.8,0.047,0.085,0.066,9.1,0.474,0.532,0.142,107.2,0.091,36.4
2025-26,1629130,Duncan Robinson,1610612765,DET,32.0,77,27.443614718614718,4.12987012987013,9.064935064935066,2.857142857142857,6.961038961038961,1.077922077922078,1.4285714285714286,0.37662337662337664,2.2857142857142856,2.6623376623376624,2.064935064935065,0.7012987012987013,0.5714285714285714,0.2857142857142857,0.2077922077922078,2.1818181818181817,1.4935064935064934,12.194805194805195,20.357142857142858,0.0,0.0,1,0.094,2.94,16.7,0.014,0.08,0.047,5.7,0.613,0.629,0.152,101.22,0.078,58.064935064935064
2025-26,1641871,Duop Reath,1610612757,POR,30.0,32,8.0678125,1.03125,2.3125,0.71875,1.71875,0.15625,0.1875,0.3125,0.875,1.1875,0.3125,0.21875,0.15625,0.25,0.0625,0.875,0.1875,2.9375,5.83125,0.0,0.0,1,0.059,1.43,10.8,0.037,0.095,0.067,7.5,0.601,0.613,0.13,104.4,0.067,17.5
2025-26,203939,Dwight Powell,1610612742,DAL,34.0,63,14.35574074074074,1.0317460317460319,1.6031746031746033,0.031746031746031744,0.1111111111111111,1.2380952380952381,1.7777777777777777,1.5238095238095237,2.5555555555555554,4.079365079365079,1.0793650793650793,0.6507936507936508,0.5396825396825397,0.3333333333333333,0.19047619047619047,2.111111111111111,1.6984126984126984,3.3333333333333335,11.815873015873015,0.047619047619047616,0.0,1,0.095,1.66,26.6,0.101,0.17,0.136,16.0,0.653,0.699,0.084,104.58,0.073,31.285714285714285
2025-26,1642928,Dylan Cardwell,1610612758,SAC,24.0,44,20.603143939393938,2.3863636363636362,4.068181818181818,0.045454545454545456,0.09090909090909091,0.5909090909090909,1.1590909090909092,3.340909090909091,4.204545454545454,7.545454545454546,1.4090909090909092,0.8863636363636364,0.6818181818181818,1.5227272727272727,0.4318181818181818,3.659090909090909,1.1590909090909092,5.409090909090909,22.304545454545455,0.06818181818181818,0.0,1,0.095,1.59,20.5,0.148,0.202,0.174,12.9,0.592,0.591,0.108,100.31,0.089,42.86363636363637
2025-26,1642844,Dylan Harper,1610612759,SAS,20.0,69,22.579082125603865,4.797101449275362,9.507246376811594,0.8840579710144928,2.579710144927536,1.3043478260869565,1.7246376811594204,0.782608695652174,2.608695652173913,3.391304347826087,3.8550724637681157,1.434782608695652,0.782608695652174,0.34782608695652173,0.7971014492753623,2.0144927536231885,1.3623188405797102,11.782608695652174,23.591304347826085,0.0,0.0,1,0.246,2.69,24.9,0.033,0.106,0.07,9.3,0.551,0.574,0.211,101.49,0.113,47.68115942028985
2025-26,1630700,Dyson Daniels,1610612737,ATL,23.0,76,33.15184210526316,5.2894736842105265,10.223684210526315,0.2894736842105263,1.5394736842105263,0.9868421052631579,1.605263157894737,2.4210526315789473,4.421052631578948,6.842105263157895,5.907894736842105,1.7763157894736843,1.9605263157894737,0.40789473684210525,0.5526315789473685,2.1842105263157894,1.7236842105263157,11.855263157894736,34.25657894736842,0.19736842105263158,0.02631578947368421,1,0.23,3.33,31.8,0.071,0.129,0.1,9.6,0.532,0.542,0.157,103.18,0.106,71.09210526315789
2025-26,1630604,E.J. Liddell,1610612751,BKN,25.0,26,13.430384615384614,2.076923076923077,4.269230769230769,0.6923076923076923,2.0,0.8076923076923077,1.0,0.5384615384615384,2.1153846153846154,2.6538461538461537,0.9230769230769231,0.5769230769230769,0.23076923076923078,0.38461538461538464,0.2692307692307692,1.7307692307692308,1.1153846153846154,5.653846153846154,11.492307692307692,0.038461538461538464,0.0,1,0.114,1.6,14.9,0.039,0.174,0.102,9.3,0.568,0.6,0.168,99.52,0.087,27.846153846153847
2025-26,1642856,Egor Dëmin,1610612751,BKN,20.0,52,25.157852564102562,3.4423076923076925,8.634615384615385,2.3846153846153846,6.1923076923076925,1.0384615384615385,1.25,0.40384615384615385,2.769230769230769,3.173076923076923,3.326923076923077,1.6538461538461537,0.8076923076923077,0.3269230769230769,0.3076923076923077,1.7884615384615385,1.1730769230769231,10.307692307692308,20.85576923076923,0.019230769230769232,0.0,1,0.199,2.01,23.5,0.015,0.116,0.063,11.7,0.537,0.561,0.182,99.16,0.081,51.96153846153846
2025-26,1641989,Elijah Harkless,1610612762,UTA,26.0,26,20.954358974358975,2.076923076923077,6.1923076923076925,0.8076923076923077,3.3846153846153846,1.8846153846153846,2.4615384615384617,0.38461538461538464,1.6538461538461537,2.0384615384615383,2.8846153846153846,1.0,1.1923076923076923,0.23076923076923078,0.38461538461538464,2.0,2.6923076923076925,6.846153846153846,16.888461538461538,0.038461538461538464,0.0,1,0.177,2.88,25.8,0.018,0.077,0.047,8.9,0.401,0.471,0.162,103.83,0.055,45.26923076923077
2025-26,1641801,Emanuel Miller,1610612759,SAS,26.0,5,6.609999999999999,1.2,2.6,0.4,1.2,0.2,0.4,0.2,0.4,0.6,0.8,0.0,0.4,0.0,0.0,0.4,0.2,3.0,6.12,0.0,0.0,1,0.211,0.0,22.2,0.026,0.083,0.048,0.0,0.538,0.54,0.169,103.84,0.093,14.4
2025-26,1642402,Enrique Freeman,1610612750,MIN,25.0,4,9.302083333333334,1.0,2.0,0.5,1.0,0.75,1.0,0.5,2.0,2.5,0.5,0.5,0.5,0.75,0.25,1.25,1.0,3.25,10.25,0.0,0.0,1,0.057,1.0,14.3,0.053,0.174,0.119,14.3,0.625,0.666,0.113,112.23,0.091,22.5
2025-26,201569,Eric Gordon,1610612755,PHI,37.0,6,12.291666666666666,2.0,3.5,1.3333333333333333,2.3333333333333335,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,5.5,8.65,0.0,0.0,1,0.063,1.0,10.7,0.013,0.014,0.013,10.7,0.762,0.754,0.137,102.51,0.083,26.0
2025-26,1630679,Ethan Thompson,1610612754,IND,27.0,32,20.413489583333334,2.3125,6.125,1.1875,3.625,1.15625,1.46875,0.53125,1.625,2.15625,1.78125,0.78125,0.625,0.28125,0.40625,2.15625,1.40625,6.96875,14.165625,0.0,0.0,1,0.122,2.28,19.3,0.025,0.078,0.051,8.4,0.474,0.515,0.154,101.84,0.051,43.34375
2025-26,1630596,Evan Mobley,1610612739,CLE,25.0,65,31.912128205128205,7.2153846153846155,13.215384615384615,0.9538461538461539,3.2153846153846155,2.769230769230769,4.569230769230769,2.4,6.615384615384615,9.015384615384615,3.6,1.876923076923077,0.7384615384615385,1.7384615384615385,0.7384615384615385,2.4461538461538463,3.5076923076923077,18.153846153846153,39.926153846153845,0.4153846153846154,0.0,1,0.168,1.92,17.4,0.073,0.196,0.135,9.1,0.582,0.596,0.221,101.89,0.135,67.55384615384615
2025-26,1630532,Franz Wagner,1610612753,ORL,24.0,34,29.970686274509802,7.176470588235294,14.911764705882353,1.411764705882353,4.088235294117647,4.794117647058823,5.823529411764706,1.2647058823529411,3.9411764705882355,5.205882352941177,3.323529411764706,1.7058823529411764,0.9411764705882353,0.3235294117647059,1.0294117647058822,2.1176470588235294,4.5,20.558823529411764,33.879411764705885,0.0,0.0,1,0.175,1.95,14.7,0.041,0.128,0.084,7.6,0.529,0.588,0.256,104.86,0.134,65.47058823529412
2025-26,1641713,GG Jackson,1610612763,MEM,21.0,55,21.413909090909094,4.636363636363637,9.345454545454546,1.1636363636363636,3.5090909090909093,2.036363636363636,2.7454545454545456,0.8909090909090909,3.381818181818182,4.2727272727272725,1.4727272727272727,1.5454545454545454,0.5636363636363636,0.8,0.6363636363636364,1.3636363636363635,1.9090909090909092,12.472727272727273,22.354545454545455,0.01818181818181818,0.0,1,0.103,0.95,10.9,0.04,0.154,0.097,11.4,0.558,0.591,0.23,102.85,0.108,45.90909090909091
2025-26,1629216,Gabe Vincent,1610612737,ATL,30.0,53,16.586383647798744,1.4339622641509433,4.0754716981132075,1.1132075471698113,3.2641509433962264,0.37735849056603776,0.4339622641509434,0.32075471698113206,0.6981132075471698,1.0188679245283019,1.4339622641509433,0.5094339622641509,0.5094339622641509,0.05660377358490566,0.18867924528301888,1.490566037735849,0.6037735849056604,4.3584905660377355,8.920754716981133,0.0,0.0,2,0.109,2.81,23.2,0.02,0.041,0.03,8.2,0.488,0.511,0.119,101.94,0.033,35.339622641509436
2025-26,202066,Garrett Temple,1610612761,TOR,40.0,22,3.3153030303030304,0.18181818181818182,0.6818181818181818,0.13636363636363635,0.5454545454545454,0.2727272727272727,0.4090909090909091,0.045454545454545456,0.36363636363636365,0.4090909090909091,0.4090909090909091,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.3181818181818182,0.7727272727272727,2.377272727272727,0.0,0.0,1,0.205,1.29,25.7,0.016,0.108,0.065,20.0,0.367,0.448,0.152,102.66,0.051,7.136363636363637
2025-26,1629726,Garrison Mathews,1610612754,IND,29.0,15,13.073333333333332,1.4,3.466666666666667,1.1333333333333333,3.066666666666667,1.2666666666666666,1.5333333333333334,0.13333333333333333,1.0,1.1333333333333333,0.6666666666666666,0.2,0.4,0.2,0.13333333333333333,1.2666666666666666,1.4666666666666666,5.2,9.16,0.0,0.0,1,0.069,3.33,13.5,0.01,0.076,0.042,4.1,0.567,0.628,0.134,103.91,0.072,28.333333333333332
2025-26,203914,Gary Harris,1610612749,MIL,31.0,48,13.766006944444444,0.9583333333333334,2.1666666666666665,0.5833333333333334,1.4166666666666667,0.16666666666666666,0.1875,0.3333333333333333,0.9375,1.2708333333333333,1.0625,0.3958333333333333,0.5625,0.1875,0.08333333333333333,1.1041666666666667,0.14583333333333334,2.6666666666666665,7.639583333333333,0.0,0.0,1,0.105,2.68,28.8,0.025,0.072,0.048,10.7,0.577,0.593,0.082,98.9,0.048,28.354166666666668
2025-26,1627780,Gary Payton II,1610612744,GSW,33.0,73,15.647671232876712,3.315068493150685,5.684931506849315,0.5068493150684932,1.7397260273972603,0.3561643835616438,0.547945205479452,1.3835616438356164,2.2465753424657535,3.6301369863013697,1.6849315068493151,0.8493150684931506,0.9178082191780822,0.2876712328767123,0.2054794520547945,1.8082191780821917,0.547945205479452,7.493150684931507,17.143835616438356,0.0273972602739726,0.0,1,0.164,1.98,19.9,0.084,0.143,0.113,10.0,0.628,0.632,0.177,102.7,0.114,33.15068493150685
2025-26,1629018,Gary Trent Jr.,1610612749,MIL,27.0,65,21.190487179487178,2.8153846153846156,7.276923076923077,1.8923076923076922,5.2615384615384615,0.6153846153846154,0.8,0.12307692307692308,0.9076923076923077,1.0307692307692307,1.2153846153846153,0.6307692307692307,0.5230769230769231,0.046153846153846156,0.23076923076923078,1.3076923076923077,0.7230769230769231,8.138461538461538,12.275384615384615,0.0,0.0,1,0.082,1.93,12.9,0.006,0.044,0.024,6.7,0.517,0.533,0.167,99.53,0.047,43.98461538461538
2025-26,203507,Giannis Antetokounmpo,1610612749,MIL,31.0,36,28.8675,10.36111111111111,16.61111111111111,0.4166666666666667,1.25,6.444444444444445,9.916666666666666,2.7222222222222223,7.055555555555555,9.777777777777779,5.444444444444445,3.1944444444444446,0.9444444444444444,0.6666666666666666,0.9722222222222222,2.388888888888889,8.055555555555555,27.583333333333332,49.12222222222223,0.5277777777777778,0.0,1,0.344,1.7,18.4,0.098,0.233,0.168,10.8,0.636,0.658,0.358,99.9,0.213,60.083333333333336
2025-26,1629048,Goga Bitadze,1610612753,ORL,26.0,64,15.187604166666667,2.375,3.515625,0.03125,0.171875,1.078125,1.515625,2.140625,2.859375,5.0,1.3125,0.671875,0.578125,0.953125,0.203125,2.125,1.46875,5.859375,17.75,0.046875,0.0,1,0.124,1.95,21.4,0.131,0.183,0.157,10.9,0.68,0.7,0.128,102.52,0.122,32.328125
2025-26,1641711,Gradey Dick,1610612761,TOR,22.0,76,14.035372807017543,2.1184210526315788,5.052631578947368,0.7368421052631579,2.4473684210526314,1.013157894736842,1.1578947368421053,0.5526315789473685,1.381578947368421,1.9342105263157894,0.6710526315789473,0.5526315789473685,0.5921052631578947,0.09210526315789473,0.2894736842105263,1.3289473684210527,0.8552631578947368,5.9868421052631575,10.814473684210526,0.013157894736842105,0.0,1,0.066,1.21,9.9,0.038,0.095,0.066,8.1,0.492,0.538,0.176,103.25,0.07,30.36842105263158
2025-26,1641761,Grant Nelson,1610612751,BKN,24.0,4,8.7525,1.25,2.25,0.0,0.0,1.75,2.5,0.25,1.25,1.5,1.25,1.0,0.25,1.25,0.5,1.5,2.0,4.25,11.425,0.0,0.0,1,0.217,1.25,21.7,0.029,0.167,0.094,17.4,0.556,0.634,0.222,97.34,0.1,17.75
2025-26,1629684,Grant Williams,1610612766,CHA,27.0,36,19.762592592592593,2.1666666666666665,5.083333333333333,1.4444444444444444,3.7222222222222223,1.2222222222222223,1.5,1.2777777777777777,2.6666666666666665,3.9444444444444446,1.5555555555555556,0.8611111111111112,0.4722222222222222,0.5,0.16666666666666666,1.5555555555555556,1.4444444444444444,7.0,16.12222222222222,0.0,0.0,1,0.106,1.81,19.2,0.06,0.127,0.094,10.6,0.568,0.609,0.132,99.41,0.089,41.083333333333336
2025-26,1628960,Grayson Allen,1610612756,PHX,30.0,51,28.770163398692812,5.2745098039215685,13.07843137254902,3.1176470588235294,8.92156862745098,2.823529411764706,3.2941176470588234,0.7254901960784313,2.3137254901960786,3.0392156862745097,3.823529411764706,1.6274509803921569,1.3529411764705883,0.2549019607843137,0.5882352941176471,2.2941176470588234,3.019607843137255,16.49019607843137,29.068627450980394,0.0,0.0,1,0.206,2.35,19.2,0.023,0.081,0.051,8.2,0.522,0.568,0.231,99.12,0.105,59.549019607843135
2025-26,1627824,Guerschon Yabusele,1610612741,CHI,30.0,67,15.030696517412935,1.8656716417910448,4.656716417910448,1.0298507462686568,2.925373134328358,0.8059701492537313,1.0746268656716418,0.835820895522388,2.656716417910448,3.4925373134328357,0.9402985074626866,0.6119402985074627,0.3880597014925373,0.23880597014925373,0.2537313432835821,1.208955223880597,0.8059701492537313,5.567164179104478,12.43731343283582,0.05970149253731343,0.0,2,0.087,1.54,14.1,0.052,0.17,0.11,9.2,0.511,0.543,0.155,103.86,0.077,32.56716417910448
2025-26,1630611,Gui Santos,1610612744,GSW,24.0,68,20.520049019607843,3.3823529411764706,6.764705882352941,1.1470588235294117,3.264705882352941,1.2794117647058822,1.7647058823529411,1.1029411764705883,2.8088235294117645,3.911764705882353,2.338235294117647,1.5,0.8970588235294118,0.3235294117647059,0.47058823529411764,2.088235294117647,1.75,9.191176470588236,19.554411764705883,0.04411764705882353,0.0,1,0.168,1.56,20.6,0.052,0.138,0.094,13.2,0.585,0.609,0.181,100.89,0.097,43.161764705882355
2025-26,203084,Harrison Barnes,1610612759,SAS,34.0,77,25.798376623376623,3.4025974025974026,7.467532467532467,1.8051948051948052,4.64935064935065,1.3246753246753247,1.5974025974025974,0.8051948051948052,1.9610389610389611,2.7662337662337664,1.922077922077922,0.7922077922077922,0.6493506493506493,0.15584415584415584,0.2727272727272727,1.103896103896104,1.3376623376623376,9.935064935064934,17.76103896103896,0.0,0.0,1,0.097,2.43,17.6,0.03,0.071,0.051,7.3,0.577,0.608,0.144,101.69,0.075,54.66233766233766
2025-26,1631127,Harrison Ingram,1610612759,SAS,23.0,7,3.730952380952381,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,1.5714285714285714,2.157142857142857,0.0,0.0,1,0.048,1.0,12.5,0.125,0.0,0.075,12.5,0.917,0.917,0.104,103.84,0.086,8.142857142857142
2025-26,1643060,Hayden Gray,1610612762,UTA,23.0,1,24.75,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,12.5,0.0,0.0,1,0.05,1.0,16.7,0.0,0.0,0.0,16.7,0.667,0.773,0.079,104.73,0.05,53.0
2025-26,1629312,Haywood Highsmith,1610612756,PHX,29.0,7,12.97,1.7142857142857142,3.2857142857142856,1.1428571428571428,2.0,0.8571428571428571,1.0,0.8571428571428571,1.0,1.8571428571428572,1.0,0.0,0.5714285714285714,0.0,0.2857142857142857,1.2857142857142858,0.7142857142857143,5.428571428571429,10.87142857142857,0.0,0.0,1,0.119,0.0,21.2,0.062,0.084,0.072,0.0,0.696,0.729,0.121,93.58,0.107,25.714285714285715
2025-26,1630529,Herbert Jones,1610612740,NOP,27.0,56,28.363958333333333,3.267857142857143,8.535714285714286,1.4285714285714286,4.625,0.8928571428571429,1.1071428571428572,0.8392857142857143,2.5535714285714284,3.392857142857143,2.767857142857143,1.3035714285714286,1.5714285714285714,0.48214285714285715,0.48214285714285715,3.1607142857142856,1.1607142857142858,8.857142857142858,21.9375,0.0,0.0,1,0.13,2.12,21.1,0.029,0.09,0.059,9.9,0.467,0.491,0.153,101.08,0.053,59.589285714285715
2025-26,1642864,Hugo González,1610612738,BOS,20.0,74,14.647702702702704,1.5810810810810811,3.324324324324324,0.5675675675675675,1.5675675675675675,0.17567567567567569,0.35135135135135137,0.8378378378378378,2.4864864864864864,3.324324324324324,0.5405405405405406,0.5135135135135135,0.5675675675675675,0.28378378378378377,0.28378378378378377,1.6756756756756757,0.7027027027027027,3.9054054054054053,10.745945945945946,0.02702702702702703,0.0,1,0.047,1.05,11.9,0.055,0.158,0.107,11.3,0.561,0.561,0.114,97.78,0.067,29.743243243243242
2025-26,1630621,Hunter Dickinson,1610612740,NOP,25.0,5,8.495666666666667,1.0,2.8,0.0,0.8,0.4,0.4,0.4,0.6,1.0,0.4,0.6,0.2,0.4,0.0,1.2,0.2,2.4,5.4,0.0,0.0,1,0.065,0.67,10.0,0.036,0.063,0.049,15.0,0.357,0.403,0.162,109.61,0.01,19.2
2025-26,1642282,Hunter Sallis,1610612755,PHI,23.0,7,3.6676190476190476,0.42857142857142855,0.7142857142857143,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,1.0,1.7428571428571427,0.0,0.0,1,0.235,0.8,26.7,0.0,0.034,0.017,33.3,0.6,0.595,0.169,106.57,0.024,8.142857142857142
2025-26,1641816,Hunter Tyson,1610612743,DEN,26.0,21,7.70952380952381,0.6666666666666666,2.4761904761904763,0.3333333333333333,1.5714285714285714,0.5238095238095238,0.6190476190476191,0.19047619047619047,1.5238095238095237,1.7142857142857142,0.8095238095238095,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.2857142857142857,0.6190476190476191,0.38095238095238093,2.1904761904761907,5.652380952380953,0.0,0.0,1,0.17,3.4,21.5,0.024,0.174,0.102,6.3,0.337,0.398,0.166,98.58,0.065,15.857142857142858
2025-26,1630193,Immanuel Quickley,1610612761,TOR,27.0,70,31.875833333333333,5.728571428571429,12.928571428571429,2.5428571428571427,6.8,2.4285714285714284,2.9571428571428573,0.5428571428571428,3.4857142857142858,4.0285714285714285,5.928571428571429,1.457142857142857,1.3142857142857143,0.07142857142857142,0.6,2.0142857142857142,2.657142857142857,16.428571428571427,32.855714285714285,0.11428571428571428,0.0,1,0.261,4.07,27.5,0.017,0.108,0.062,6.8,0.541,0.577,0.206,100.06,0.118,66.34285714285714
2025-26,1642403,Isaac Jones,1610612765,DET,25.0,7,5.097619047619047,0.42857142857142855,1.0,0.0,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5714285714285714,1.2857142857142858,2.642857142857143,0.0,0.0,2,0.048,1.0,9.1,0.053,0.088,0.069,9.1,0.429,0.514,0.119,96.18,0.036,10.285714285714286
2025-26,1630171,Isaac Okoro,1610612741,CHI,25.0,63,26.903015873015875,3.3492063492063493,7.285714285714286,1.1587301587301588,3.507936507936508,1.4126984126984128,1.7777777777777777,1.0952380952380953,1.6507936507936507,2.746031746031746,1.5873015873015872,0.7301587301587301,0.7301587301587301,0.4603174603174603,0.4444444444444444,2.5714285714285716,1.6984126984126984,9.26984126984127,17.787301587301585,0.0,0.0,1,0.079,2.17,15.3,0.04,0.058,0.049,7.0,0.539,0.574,0.137,103.21,0.05,57.682539682539684
2025-26,1642268,Isaiah Collier,1610612762,UTA,21.0,59,25.710508474576272,4.322033898305085,8.728813559322035,0.4576271186440678,1.694915254237288,2.559322033898305,3.542372881355932,0.3559322033898305,2.1864406779661016,2.542372881355932,7.169491525423729,2.5084745762711864,1.11864406779661,0.3389830508474576,0.9322033898305084,2.3389830508474576,2.593220338983051,11.661016949152541,27.33050847457627,0.1694915254237288,0.0,1,0.404,2.86,35.8,0.013,0.085,0.048,12.5,0.521,0.567,0.204,104.25,0.102,55.779661016949156
2025-26,1642384,Isaiah Crawford,1610612745,HOU,24.0,14,6.578571428571428,0.7142857142857143,1.7142857142857142,0.21428571428571427,0.9285714285714286,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.9285714285714286,1.1428571428571428,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.5714285714285714,2.0,4.692857142857143,0.0,0.0,1,0.079,1.25,13.9,0.027,0.133,0.077,11.1,0.479,0.526,0.138,97.46,0.087,13.428571428571429
2025-26,1628392,Isaiah Hartenstein,1610612760,OKC,28.0,47,24.200531914893617,3.9148936170212765,6.297872340425532,0.0,0.14893617021276595,1.3617021276595744,2.234042553191489,3.1702127659574466,6.25531914893617,9.425531914893616,3.5319148936170213,1.7446808510638299,1.0212765957446808,0.7659574468085106,0.3617021276595745,2.5106382978723403,2.0638297872340425,9.191489361702128,29.417021276595744,0.23404255319148937,0.02127659574468085,1,0.189,2.02,28.2,0.13,0.243,0.188,13.9,0.622,0.631,0.153,100.69,0.143,50.702127659574465
2025-26,1630543,Isaiah Jackson,1610612746,LAC,24.0,55,16.514757575757574,2.7454545454545456,4.3090909090909095,0.0,0.05454545454545454,1.2363636363636363,1.9090909090909092,2.0545454545454547,3.2181818181818183,5.2727272727272725,0.9454545454545454,1.0545454545454545,0.6545454545454545,0.8909090909090909,0.2545454545454545,2.672727272727273,1.4727272727272727,6.7272727272727275,18.054545454545455,0.12727272727272726,0.0,2,0.083,0.9,13.2,0.12,0.19,0.155,14.8,0.637,0.653,0.152,102.07,0.104,35.163636363636364
